timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
328,2014-12-19,100,90,29,36.28864288330078,0.17341567731353486,2014-12-08,16.72848270679342,1.1609493563325977,90,100
329,2014-12-31,100,90,30,36.36105499267578,0.1511855015618954,2014-12-20,17.06973336537679,0.7817037089485468,90,100
330,2015-01-13,100,90,29,36.376509567786904,0.153221888717039,2015-01-01,16.86813785289896,0.8250623882783674,90,100
331,2015-01-26,100,90,12,36.4707228342692,0.11725253070456834,2015-01-14,17.125083446502686,0.525543657181438,90,100
332,2015-02-08,100,90,24,36.287675062815346,0.2554823065186345,2015-01-27,16.44237510363261,0.5864564207160862,90,100
333,2015-02-21,100,90,22,36.23752923445268,0.24398797619592458,2015-02-09,16.02645457874645,0.6296881469874563,90,100
334,2015-03-06,100,90,15,36.25873845418294,0.15123413217736956,2015-02-22,15.656866709391275,0.5968011829313052,90,100
335,2015-03-18,100,90,17,36.3689245336196,0.1456662643490091,2015-03-07,16.084059042089127,0.6838097194803591,90,100
336,2015-03-30,100,90,15,36.33567504882812,0.178110633960665,2015-03-19,15.740799967447916,1.0559692781605587,90,100
337,2015-04-11,100,90,11,36.311017123135656,0.11860530334464206,2015-03-31,15.814091075550426,0.627928602150257,90,100
338,2015-04-23,100,90,11,36.375150160356,0.1108985212045085,2015-04-12,16.203909093683418,0.4702227918797739,90,100
339,2015-05-05,100,90,17,36.32803075453814,0.15945338182617005,2015-04-24,15.930117663215189,0.8496846218511935,90,100
340,2015-05-17,100,90,18,36.34447140163846,0.13603545182167018,2015-05-06,15.972277853224012,0.7477897101084504,90,100
341,2015-05-29,100,90,19,36.28331616050318,0.19823680934028318,2015-05-18,15.768315666600278,1.105505544992153,90,100
342,2015-06-10,100,90,15,36.29946670532227,0.1939963780756466,2015-05-30,15.819066556294759,1.0839935667275606,90,100
343,2015-06-22,100,90,10,36.37570037841797,0.16610302598798235,2015-06-11,16.29469985961914,0.7757001755523669,90,100
344,2015-07-04,100,90,12,36.396336237589516,0.17571601178488408,2015-06-23,16.548166513442993,1.0383693876213511,90,100
345,2015-07-16,100,90,10,36.331999969482425,0.1747733870220225,2015-07-05,16.18589973449707,0.8749664220684615,90,100
346,2015-07-28,100,90,25,36.41463989257812,0.17796614985783052,2015-07-17,16.893600082397462,1.0437168363944864,90,100
347,2015-08-09,100,90,35,36.41134272984096,0.1809094919649477,2015-07-29,16.778542872837612,1.079444672834932,90,100
348,2015-08-21,100,90,28,36.36932127816336,0.20680436247115871,2015-08-10,16.63739275932312,1.1725222996318323,90,100
349,2015-09-02,100,90,19,36.34547404239052,0.19007565358668937,2015-08-22,16.508210282576712,1.2767559232434131,90,100
350,2015-09-14,100,90,18,36.255444844563804,0.1749432798478826,2015-09-03,16.1557224061754,1.1431085761353446,90,100
351,2015-09-26,100,90,18,36.240722232394745,0.18163062078558104,2015-09-15,16.013444476657444,1.2153651396494916,90,100
352,2015-10-08,100,90,18,36.31400023566352,0.10330071776873644,2015-09-27,16.52388874689738,0.5583761839954638,90,100
353,2015-10-20,100,90,15,36.31553344726562,0.09086616961775415,2015-10-09,16.663199996948244,0.7321451018727406,90,100
354,2015-11-01,100,90,14,36.2769284929548,0.07368743766947886,2015-10-21,16.387214183807373,0.7108989713084484,90,100
355,2015-11-13,100,90,18,36.30444463094076,0.08886857465531842,2015-11-02,16.339000066121418,0.590218280103165,90,100
356,2015-11-25,100,90,16,36.297499895095825,0.11665327637407796,2015-11-14,16.4981250166893,0.7983714991531565,90,100
357,2015-12-07,100,90,17,36.27764668184168,0.10911632084087688,2015-11-26,16.462411543902228,0.7681937986714904,90,100
358,2015-12-19,100,90,15,36.250266011555986,0.08606794933289713,2015-12-08,16.20966682434082,0.468360610259627,90,100
