idx,lat,lon,shape,aggTemp,aggPsal,nProf
46586,-39.5,-33.5,"[[-33.0, -40.0], [-33.0, -39.0], [-34.0, -39.0], [-34.0, -40.0], [-33.0, -40.0]]",14.8406002045,35.3230018616,5
46590,-39.5,-29.5,"[[-29.0, -40.0], [-29.0, -39.0], [-30.0, -39.0], [-30.0, -40.0], [-29.0, -40.0]]",15.2780715397,35.5509272984,14
46594,-39.5,-25.5,"[[-25.0, -40.0], [-25.0, -39.0], [-26.0, -39.0], [-26.0, -40.0], [-25.0, -40.0]]",14.0484999021,35.3496220907,6
46610,-39.5,-9.5,"[[-9.0, -40.0], [-9.0, -39.0], [-10.0, -39.0], [-10.0, -40.0], [-9.0, -40.0]]",12.5559999466,35.059466807,15
46622,-39.5,2.5,"[[3.0, -40.0], [3.0, -39.0], [2.0, -39.0], [2.0, -40.0], [3.0, -40.0]]",10.2289999082,34.4822998047,26
46623,-39.5,3.5,"[[4.0, -40.0], [4.0, -39.0], [3.0, -39.0], [3.0, -40.0], [4.0, -40.0]]",10.7883330981,34.5353329976,6
46633,-39.5,13.5,"[[14.0, -40.0], [14.0, -39.0], [13.0, -39.0], [13.0, -40.0], [14.0, -40.0]]",16.3466003418,35.5114013672,5
46635,-39.5,15.5,"[[16.0, -40.0], [16.0, -39.0], [15.0, -39.0], [15.0, -40.0], [16.0, -40.0]]",15.5894999504,35.4857501984,4
46637,-39.5,17.5,"[[18.0, -40.0], [18.0, -39.0], [17.0, -39.0], [17.0, -40.0], [18.0, -40.0]]",18.8949333191,35.511134847,15
46640,-39.5,20.5,"[[21.0, -40.0], [21.0, -39.0], [20.0, -39.0], [20.0, -40.0], [21.0, -40.0]]",18.5227142062,35.704929488,28
46641,-39.5,21.5,"[[22.0, -40.0], [22.0, -39.0], [21.0, -39.0], [21.0, -40.0], [22.0, -40.0]]",18.206655305,35.5819318048,29
46642,-39.5,22.5,"[[23.0, -40.0], [23.0, -39.0], [22.0, -39.0], [22.0, -40.0], [23.0, -40.0]]",15.6824284962,35.4108968462,14
46647,-39.5,27.5,"[[28.0, -40.0], [28.0, -39.0], [27.0, -39.0], [27.0, -40.0], [28.0, -40.0]]",17.7670001984,35.5892505646,4
46659,-39.5,39.5,"[[40.0, -40.0], [40.0, -39.0], [39.0, -39.0], [39.0, -40.0], [40.0, -40.0]]",14.0902858462,35.2742854527,7
46664,-39.5,44.5,"[[45.0, -40.0], [45.0, -39.0], [44.0, -39.0], [44.0, -40.0], [45.0, -40.0]]",16.3457777235,35.5734155443,18
46673,-39.5,53.5,"[[54.0, -40.0], [54.0, -39.0], [53.0, -39.0], [53.0, -40.0], [54.0, -40.0]]",15.5478000641,35.5136001587,5
46678,-39.5,58.5,"[[59.0, -40.0], [59.0, -39.0], [58.0, -39.0], [58.0, -40.0], [59.0, -40.0]]",14.3103077962,35.4246917138,13
46681,-39.5,61.5,"[[62.0, -40.0], [62.0, -39.0], [61.0, -39.0], [61.0, -40.0], [62.0, -40.0]]",14.3960002263,35.4057223002,3
46693,-39.5,73.5,"[[74.0, -40.0], [74.0, -39.0], [73.0, -39.0], [73.0, -40.0], [74.0, -40.0]]",13.4300000327,35.2105260577,14
46704,-39.5,84.5,"[[85.0, -40.0], [85.0, -39.0], [84.0, -39.0], [84.0, -40.0], [85.0, -40.0]]",12.1370000158,34.9199998038,14
46722,-39.5,102.5,"[[103.0, -40.0], [103.0, -39.0], [102.0, -39.0], [102.0, -40.0], [103.0, -40.0]]",12.3050000117,35.2531412565,13
46723,-39.5,103.5,"[[104.0, -40.0], [104.0, -39.0], [103.0, -39.0], [103.0, -40.0], [104.0, -40.0]]",11.1077407554,34.8792218809,54
46729,-39.5,109.5,"[[110.0, -40.0], [110.0, -39.0], [109.0, -39.0], [109.0, -40.0], [110.0, -40.0]]",11.6348461004,35.0297691639,26
46732,-39.5,112.5,"[[113.0, -40.0], [113.0, -39.0], [112.0, -39.0], [112.0, -40.0], [113.0, -40.0]]",11.891761916,35.0215234302,21
46749,-39.5,129.5,"[[130.0, -40.0], [130.0, -39.0], [129.0, -39.0], [129.0, -40.0], [130.0, -40.0]]",12.9194500446,34.9721998215,20
46755,-39.5,135.5,"[[136.0, -40.0], [136.0, -39.0], [135.0, -39.0], [135.0, -40.0], [136.0, -40.0]]",13.4960000992,35.3383399963,20
46756,-39.5,136.5,"[[137.0, -40.0], [137.0, -39.0], [136.0, -39.0], [136.0, -40.0], [137.0, -40.0]]",13.574849987,35.3936500549,20
46757,-39.5,137.5,"[[138.0, -40.0], [138.0, -39.0], [137.0, -39.0], [137.0, -40.0], [138.0, -40.0]]",12.7410714967,35.1145362854,14
46779,-39.5,159.5,"[[160.0, -40.0], [160.0, -39.0], [159.0, -39.0], [159.0, -40.0], [160.0, -40.0]]",14.763642822,35.3735534123,28
46782,-39.5,162.5,"[[163.0, -40.0], [163.0, -39.0], [162.0, -39.0], [162.0, -40.0], [163.0, -40.0]]",15.4971537957,35.4804608272,13
46785,-39.5,165.5,"[[166.0, -40.0], [166.0, -39.0], [165.0, -39.0], [165.0, -40.0], [166.0, -40.0]]",14.3265713283,35.2675721305,7
46803,-40.5,-176.5,"[[-176.0, -41.0], [-176.0, -40.0], [-177.0, -40.0], [-177.0, -41.0], [-176.0, -41.0]]",14.199750042,35.3093502045,20
46807,-40.5,-172.5,"[[-172.0, -41.0], [-172.0, -40.0], [-173.0, -40.0], [-173.0, -41.0], [-172.0, -41.0]]",14.0350000858,35.0730009079,4
46810,-40.5,-169.5,"[[-169.0, -41.0], [-169.0, -40.0], [-170.0, -40.0], [-170.0, -41.0], [-169.0, -41.0]]",14.1246665319,35.0753339132,6
46812,-40.5,-167.5,"[[-167.0, -41.0], [-167.0, -40.0], [-168.0, -40.0], [-168.0, -41.0], [-167.0, -41.0]]",13.6264062524,35.0140320063,32
46813,-40.5,-166.5,"[[-166.0, -41.0], [-166.0, -40.0], [-167.0, -40.0], [-167.0, -41.0], [-166.0, -41.0]]",13.1338845033,34.8552061228,26
46828,-40.5,-151.5,"[[-151.0, -41.0], [-151.0, -40.0], [-152.0, -40.0], [-152.0, -41.0], [-151.0, -41.0]]",12.6226663589,34.4688351949,3
46834,-40.5,-145.5,"[[-145.0, -41.0], [-145.0, -40.0], [-146.0, -40.0], [-146.0, -41.0], [-145.0, -41.0]]",12.3113333384,34.4405778249,6
46837,-40.5,-142.5,"[[-142.0, -41.0], [-142.0, -40.0], [-143.0, -40.0], [-143.0, -41.0], [-142.0, -41.0]]",12.9273947415,34.558631395,38
46838,-40.5,-141.5,"[[-141.0, -41.0], [-141.0, -40.0], [-142.0, -40.0], [-142.0, -41.0], [-141.0, -41.0]]",12.443384464,34.507154318,13
46845,-40.5,-134.5,"[[-134.0, -41.0], [-134.0, -40.0], [-135.0, -40.0], [-135.0, -41.0], [-134.0, -41.0]]",12.5376153604,34.4728822953,39
46849,-40.5,-130.5,"[[-130.0, -41.0], [-130.0, -40.0], [-131.0, -40.0], [-131.0, -41.0], [-130.0, -41.0]]",12.4493158742,,19
46876,-40.5,-103.5,"[[-103.0, -41.0], [-103.0, -40.0], [-104.0, -40.0], [-104.0, -41.0], [-103.0, -41.0]]",12.2742857252,33.9829989842,7
46881,-40.5,-98.5,"[[-98.0, -41.0], [-98.0, -40.0], [-99.0, -40.0], [-99.0, -41.0], [-98.0, -41.0]]",11.6466249228,33.9396257401,8
46883,-40.5,-96.5,"[[-96.0, -41.0], [-96.0, -40.0], [-97.0, -40.0], [-97.0, -41.0], [-96.0, -41.0]]",10.6507499218,33.9549427032,4
46900,-40.5,-79.5,"[[-79.0, -41.0], [-79.0, -40.0], [-80.0, -40.0], [-80.0, -41.0], [-79.0, -41.0]]",11.1392500401,33.9247817993,4
46904,-40.5,-75.5,"[[-75.0, -41.0], [-75.0, -40.0], [-76.0, -40.0], [-76.0, -41.0], [-75.0, -41.0]]",12.2917693945,33.8714608413,13
46905,-40.5,-74.5,"[[-74.0, -41.0], [-74.0, -40.0], [-75.0, -40.0], [-75.0, -41.0], [-74.0, -41.0]]",11.8206153283,33.6442304758,13
46933,-40.5,-46.5,"[[-46.0, -41.0], [-46.0, -40.0], [-47.0, -40.0], [-47.0, -41.0], [-46.0, -41.0]]",13.2280000051,34.8898328145,6
46934,-40.5,-45.5,"[[-45.0, -41.0], [-45.0, -40.0], [-46.0, -40.0], [-46.0, -41.0], [-45.0, -41.0]]",11.0152999401,34.4352493286,20
46942,-40.5,-37.5,"[[-37.0, -41.0], [-37.0, -40.0], [-38.0, -40.0], [-38.0, -41.0], [-37.0, -41.0]]",15.0103333791,35.4449577332,3
46946,-40.5,-33.5,"[[-33.0, -41.0], [-33.0, -40.0], [-34.0, -40.0], [-34.0, -41.0], [-33.0, -41.0]]",11.0618570873,34.4654290336,7
46959,-40.5,-20.5,"[[-20.0, -41.0], [-20.0, -40.0], [-21.0, -40.0], [-21.0, -41.0], [-20.0, -41.0]]",11.8366001129,34.9550018311,5
46990,-40.5,10.5,"[[11.0, -41.0], [11.0, -40.0], [10.0, -40.0], [10.0, -41.0], [11.0, -41.0]]",10.0055999756,34.5832000732,5
46996,-40.5,16.5,"[[17.0, -41.0], [17.0, -40.0], [16.0, -40.0], [16.0, -41.0], [17.0, -41.0]]",11.4607498646,34.822499752,8
46997,-40.5,17.5,"[[18.0, -41.0], [18.0, -40.0], [17.0, -40.0], [17.0, -41.0], [18.0, -41.0]]",15.6712856293,35.40599823,7
46998,-40.5,18.5,"[[19.0, -41.0], [19.0, -40.0], [18.0, -40.0], [18.0, -41.0], [19.0, -41.0]]",17.872379303,35.5691036356,29
46999,-40.5,19.5,"[[20.0, -41.0], [20.0, -40.0], [19.0, -40.0], [19.0, -41.0], [20.0, -41.0]]",16.3538048209,35.5026567971,41
47000,-40.5,20.5,"[[21.0, -41.0], [21.0, -40.0], [20.0, -40.0], [20.0, -41.0], [21.0, -41.0]]",17.8076552029,35.5582054401,29
47008,-40.5,28.5,"[[29.0, -41.0], [29.0, -40.0], [28.0, -40.0], [28.0, -41.0], [29.0, -41.0]]",17.7838005066,35.5929985046,5
47009,-40.5,29.5,"[[30.0, -41.0], [30.0, -40.0], [29.0, -40.0], [29.0, -41.0], [30.0, -41.0]]",17.6635997772,35.5989990234,5
47010,-40.5,30.5,"[[31.0, -41.0], [31.0, -40.0], [30.0, -40.0], [30.0, -41.0], [31.0, -41.0]]",16.7355714525,35.4911439078,7
47011,-40.5,31.5,"[[32.0, -41.0], [32.0, -40.0], [31.0, -40.0], [31.0, -41.0], [32.0, -41.0]]",17.8427495956,35.5260009766,4
47028,-40.5,48.5,"[[49.0, -41.0], [49.0, -40.0], [48.0, -40.0], [48.0, -41.0], [49.0, -41.0]]",14.1756002426,,5
47039,-40.5,59.5,"[[60.0, -41.0], [60.0, -40.0], [59.0, -40.0], [59.0, -41.0], [60.0, -41.0]]",14.5161904835,35.4214283171,21
47052,-40.5,72.5,"[[73.0, -41.0], [73.0, -40.0], [72.0, -40.0], [72.0, -41.0], [73.0, -41.0]]",13.1519411872,35.1868019104,17
47055,-40.5,75.5,"[[76.0, -41.0], [76.0, -40.0], [75.0, -40.0], [75.0, -41.0], [76.0, -41.0]]",13.3012001038,35.1220016479,5
47067,-40.5,87.5,"[[88.0, -41.0], [88.0, -40.0], [87.0, -40.0], [87.0, -41.0], [88.0, -41.0]]",11.7692501545,34.8650016785,4
47071,-40.5,91.5,"[[92.0, -41.0], [92.0, -40.0], [91.0, -40.0], [91.0, -41.0], [92.0, -41.0]]",11.6255714553,34.8499984741,14
47080,-40.5,100.5,"[[101.0, -41.0], [101.0, -40.0], [100.0, -40.0], [100.0, -41.0], [101.0, -41.0]]",10.7488864769,34.7849315297,44
47082,-40.5,102.5,"[[103.0, -41.0], [103.0, -40.0], [102.0, -40.0], [102.0, -41.0], [103.0, -41.0]]",11.0095383571,34.8043843783,13
47083,-40.5,103.5,"[[104.0, -41.0], [104.0, -40.0], [103.0, -40.0], [103.0, -41.0], [104.0, -41.0]]",11.0095383571,34.8043843783,13
47089,-40.5,109.5,"[[110.0, -41.0], [110.0, -40.0], [109.0, -40.0], [109.0, -41.0], [110.0, -41.0]]",10.5498001099,34.7369499207,20
47094,-40.5,114.5,"[[115.0, -41.0], [115.0, -40.0], [114.0, -40.0], [114.0, -41.0], [115.0, -41.0]]",10.5269999871,34.7507186303,13
47096,-40.5,116.5,"[[117.0, -41.0], [117.0, -40.0], [116.0, -40.0], [116.0, -41.0], [117.0, -41.0]]",12.566299963,35.1479488373,20
47111,-40.5,131.5,"[[132.0, -41.0], [132.0, -40.0], [131.0, -40.0], [131.0, -41.0], [132.0, -41.0]]",12.3479998589,34.9796012878,10
47118,-40.5,138.5,"[[139.0, -41.0], [139.0, -40.0], [138.0, -40.0], [138.0, -41.0], [139.0, -41.0]]",12.2392942204,35.0304311865,17
47119,-40.5,139.5,"[[140.0, -41.0], [140.0, -40.0], [139.0, -40.0], [139.0, -41.0], [140.0, -41.0]]",13.5285384838,35.4018859863,13
47122,-40.5,142.5,"[[143.0, -41.0], [143.0, -40.0], [142.0, -40.0], [142.0, -41.0], [143.0, -41.0]]",13.4014285633,35.3197599139,14
47123,-40.5,143.5,"[[144.0, -41.0], [144.0, -40.0], [143.0, -40.0], [143.0, -41.0], [144.0, -41.0]]",13.6826667786,35.4938335419,6
47129,-40.5,149.5,"[[150.0, -41.0], [150.0, -40.0], [149.0, -40.0], [149.0, -41.0], [150.0, -41.0]]",15.726749897,35.6357421875,4
47141,-40.5,161.5,"[[162.0, -41.0], [162.0, -40.0], [161.0, -40.0], [161.0, -41.0], [162.0, -41.0]]",14.1407307845,35.2874997946,26
47145,-40.5,165.5,"[[166.0, -41.0], [166.0, -40.0], [165.0, -40.0], [165.0, -41.0], [166.0, -41.0]]",14.2116537828,35.2643976945,26
47147,-40.5,167.5,"[[168.0, -41.0], [168.0, -40.0], [167.0, -40.0], [167.0, -41.0], [168.0, -41.0]]",13.8708748817,35.1894993782,8
47160,-41.5,-179.5,"[[-179.0, -42.0], [-179.0, -41.0], [-180.0, -41.0], [-180.0, -42.0], [-179.0, -42.0]]",14.2269742428,35.2813331408,39
47168,-41.5,-171.5,"[[-171.0, -42.0], [-171.0, -41.0], [-172.0, -41.0], [-172.0, -42.0], [-171.0, -42.0]]",13.1949998856,34.9388492584,20
47171,-41.5,-168.5,"[[-168.0, -42.0], [-168.0, -41.0], [-169.0, -41.0], [-169.0, -42.0], [-168.0, -42.0]]",12.785763088,34.7103738283,38
47178,-41.5,-161.5,"[[-161.0, -42.0], [-161.0, -41.0], [-162.0, -41.0], [-162.0, -42.0], [-161.0, -42.0]]",11.9471998215,34.5184005737,5
47184,-41.5,-155.5,"[[-155.0, -42.0], [-155.0, -41.0], [-156.0, -41.0], [-156.0, -42.0], [-155.0, -42.0]]",12.9176885261,34.4939469509,61
47185,-41.5,-154.5,"[[-154.0, -42.0], [-154.0, -41.0], [-155.0, -41.0], [-155.0, -42.0], [-154.0, -42.0]]",12.81030431,34.5024132107,46
47213,-41.5,-126.5,"[[-126.0, -42.0], [-126.0, -41.0], [-127.0, -41.0], [-127.0, -42.0], [-126.0, -42.0]]",11.3624500275,34.2318199158,20
47215,-41.5,-124.5,"[[-124.0, -42.0], [-124.0, -41.0], [-125.0, -41.0], [-125.0, -42.0], [-124.0, -42.0]]",10.8242692214,34.1981158623,26
47237,-41.5,-102.5,"[[-102.0, -42.0], [-102.0, -41.0], [-103.0, -41.0], [-103.0, -42.0], [-102.0, -42.0]]",11.1165926545,33.990037141,27
47254,-41.5,-85.5,"[[-85.0, -42.0], [-85.0, -41.0], [-86.0, -41.0], [-86.0, -42.0], [-85.0, -42.0]]",10.1866664886,33.92699941,3
47261,-41.5,-78.5,"[[-78.0, -42.0], [-78.0, -41.0], [-79.0, -41.0], [-79.0, -42.0], [-78.0, -42.0]]",10.7651667595,33.8962402344,6
47265,-41.5,-74.5,"[[-74.0, -42.0], [-74.0, -41.0], [-75.0, -41.0], [-75.0, -42.0], [-74.0, -42.0]]",11.2168570927,33.5575002943,14
47288,-41.5,-51.5,"[[-51.0, -42.0], [-51.0, -41.0], [-52.0, -41.0], [-52.0, -42.0], [-51.0, -42.0]]",18.6068570273,36.2047140939,7
47291,-41.5,-48.5,"[[-48.0, -42.0], [-48.0, -41.0], [-49.0, -41.0], [-49.0, -42.0], [-48.0, -42.0]]",12.4309999466,34.8151992798,5
47293,-41.5,-46.5,"[[-46.0, -42.0], [-46.0, -41.0], [-47.0, -41.0], [-47.0, -42.0], [-46.0, -42.0]]",10.9714999199,34.5382490158,4
47295,-41.5,-44.5,"[[-44.0, -42.0], [-44.0, -41.0], [-45.0, -41.0], [-45.0, -42.0], [-44.0, -42.0]]",10.7598946722,34.4039997302,19
47296,-41.5,-43.5,"[[-43.0, -42.0], [-43.0, -41.0], [-44.0, -41.0], [-44.0, -42.0], [-43.0, -42.0]]",12.3035788787,34.720106426,19
47297,-41.5,-42.5,"[[-42.0, -42.0], [-42.0, -41.0], [-43.0, -41.0], [-43.0, -42.0], [-42.0, -42.0]]",12.9169472142,34.7869987488,19
47299,-41.5,-40.5,"[[-40.0, -42.0], [-40.0, -41.0], [-41.0, -41.0], [-41.0, -42.0], [-40.0, -42.0]]",13.1669500351,34.8986488342,20
47300,-41.5,-39.5,"[[-39.0, -42.0], [-39.0, -41.0], [-40.0, -41.0], [-40.0, -42.0], [-39.0, -42.0]]",12.7862000465,34.7301994324,20
47305,-41.5,-34.5,"[[-34.0, -42.0], [-34.0, -41.0], [-35.0, -41.0], [-35.0, -42.0], [-34.0, -42.0]]",10.9175998688,,5
47318,-41.5,-21.5,"[[-21.0, -42.0], [-21.0, -41.0], [-22.0, -41.0], [-22.0, -42.0], [-21.0, -42.0]]",12.059400177,35,5
47319,-41.5,-20.5,"[[-20.0, -42.0], [-20.0, -41.0], [-21.0, -41.0], [-21.0, -42.0], [-20.0, -42.0]]",11.8535999298,34.9959991455,5
47321,-41.5,-18.5,"[[-18.0, -42.0], [-18.0, -41.0], [-19.0, -41.0], [-19.0, -42.0], [-18.0, -42.0]]",11.1350002289,34.8976669312,3
47349,-41.5,9.5,"[[10.0, -42.0], [10.0, -41.0], [9.0, -41.0], [9.0, -42.0], [10.0, -42.0]]",10.3218000412,34.6485984802,5
47350,-41.5,10.5,"[[11.0, -42.0], [11.0, -41.0], [10.0, -41.0], [10.0, -42.0], [11.0, -42.0]]",9.0880001068,34.4727996826,5
47352,-41.5,12.5,"[[13.0, -42.0], [13.0, -41.0], [12.0, -41.0], [12.0, -42.0], [13.0, -42.0]]",15.1551110656,35.4501488297,27
47353,-41.5,13.5,"[[14.0, -42.0], [14.0, -41.0], [13.0, -41.0], [13.0, -42.0], [14.0, -42.0]]",16.2059230071,35.496384694,26
47354,-41.5,14.5,"[[15.0, -42.0], [15.0, -41.0], [14.0, -41.0], [14.0, -42.0], [15.0, -42.0]]",15.9374000549,35.5246002197,5
47356,-41.5,16.5,"[[17.0, -42.0], [17.0, -41.0], [16.0, -41.0], [16.0, -42.0], [17.0, -42.0]]",8.2663332621,34.3880004883,3
47358,-41.5,18.5,"[[19.0, -42.0], [19.0, -41.0], [18.0, -41.0], [18.0, -42.0], [19.0, -42.0]]",18.6203333537,35.590666453,3
47363,-41.5,23.5,"[[24.0, -42.0], [24.0, -41.0], [23.0, -41.0], [23.0, -42.0], [24.0, -42.0]]",14.7268333435,,6
47369,-41.5,29.5,"[[30.0, -42.0], [30.0, -41.0], [29.0, -41.0], [29.0, -42.0], [30.0, -42.0]]",12.2894287109,35.049571991,7
47371,-41.5,31.5,"[[32.0, -42.0], [32.0, -41.0], [31.0, -41.0], [31.0, -42.0], [32.0, -42.0]]",11.4094285965,34.8314274379,7
47372,-41.5,32.5,"[[33.0, -42.0], [33.0, -41.0], [32.0, -41.0], [32.0, -42.0], [33.0, -42.0]]",14.6192498207,35.3095006943,4
47400,-41.5,60.5,"[[61.0, -42.0], [61.0, -41.0], [60.0, -41.0], [60.0, -42.0], [61.0, -42.0]]",14.6371199036,35.4458911133,25
47409,-41.5,69.5,"[[70.0, -42.0], [70.0, -41.0], [69.0, -41.0], [69.0, -42.0], [70.0, -42.0]]",12.5993332863,35.1076666514,6
47414,-41.5,74.5,"[[75.0, -42.0], [75.0, -41.0], [74.0, -41.0], [74.0, -42.0], [75.0, -42.0]]",12.9465355873,35.2060726711,28
47416,-41.5,76.5,"[[77.0, -42.0], [77.0, -41.0], [76.0, -41.0], [76.0, -42.0], [77.0, -42.0]]",12.9812220467,35.1434453328,9
47432,-41.5,92.5,"[[93.0, -42.0], [93.0, -41.0], [92.0, -41.0], [92.0, -42.0], [93.0, -42.0]]",11.3687856538,34.8349990845,14
47440,-41.5,100.5,"[[101.0, -42.0], [101.0, -41.0], [100.0, -41.0], [100.0, -42.0], [101.0, -42.0]]",10.9162433083,34.777899871,74
47447,-41.5,107.5,"[[108.0, -42.0], [108.0, -41.0], [107.0, -41.0], [107.0, -42.0], [108.0, -42.0]]",10.1262000561,34.6223403931,20
47449,-41.5,109.5,"[[110.0, -42.0], [110.0, -41.0], [109.0, -41.0], [109.0, -42.0], [110.0, -42.0]]",10.4102307833,34.7891754737,13
47453,-41.5,113.5,"[[114.0, -42.0], [114.0, -41.0], [113.0, -41.0], [113.0, -42.0], [114.0, -42.0]]",10.42892302,34.7614528949,13
47455,-41.5,115.5,"[[116.0, -42.0], [116.0, -41.0], [115.0, -41.0], [115.0, -42.0], [116.0, -42.0]]",10.4123846201,34.6885378911,13
47456,-41.5,116.5,"[[117.0, -42.0], [117.0, -41.0], [116.0, -41.0], [116.0, -42.0], [117.0, -42.0]]",10.0998461063,34.6599998474,13
47457,-41.5,117.5,"[[118.0, -42.0], [118.0, -41.0], [117.0, -41.0], [117.0, -42.0], [118.0, -42.0]]",10.4501499653,34.6979503632,20
47464,-41.5,124.5,"[[125.0, -42.0], [125.0, -41.0], [124.0, -41.0], [124.0, -42.0], [125.0, -42.0]]",11.2011579212,34.8214739749,19
47469,-41.5,129.5,"[[130.0, -42.0], [130.0, -41.0], [129.0, -41.0], [129.0, -42.0], [130.0, -42.0]]",10.7256000042,34.7862491608,20
47482,-41.5,142.5,"[[143.0, -42.0], [143.0, -41.0], [142.0, -41.0], [142.0, -42.0], [143.0, -42.0]]",12.3842352138,35.137150484,17
47483,-41.5,143.5,"[[144.0, -42.0], [144.0, -41.0], [143.0, -41.0], [143.0, -42.0], [144.0, -42.0]]",12.3627037119,35.0814329077,27
47494,-41.5,154.5,"[[155.0, -42.0], [155.0, -41.0], [154.0, -41.0], [154.0, -42.0], [155.0, -42.0]]",14.0340500116,35.2566501617,40
47499,-41.5,159.5,"[[160.0, -42.0], [160.0, -41.0], [159.0, -41.0], [159.0, -42.0], [160.0, -42.0]]",13.9493331909,35.3393338521,3
47504,-41.5,164.5,"[[165.0, -42.0], [165.0, -41.0], [164.0, -41.0], [164.0, -42.0], [165.0, -42.0]]",14.0980000496,35.2916496277,20
47505,-41.5,165.5,"[[166.0, -42.0], [166.0, -41.0], [165.0, -41.0], [165.0, -42.0], [166.0, -42.0]]",13.7055356503,35.175447464,28
47532,-42.5,-167.5,"[[-167.0, -43.0], [-167.0, -42.0], [-168.0, -42.0], [-168.0, -43.0], [-167.0, -43.0]]",12.4153331121,34.6436678569,3
47537,-42.5,-162.5,"[[-162.0, -43.0], [-162.0, -42.0], [-163.0, -42.0], [-163.0, -43.0], [-162.0, -43.0]]",12.3672000885,34.4879989624,5
47542,-42.5,-157.5,"[[-157.0, -43.0], [-157.0, -42.0], [-158.0, -42.0], [-158.0, -43.0], [-157.0, -43.0]]",11.7123333613,34.3863347371,3
47543,-42.5,-156.5,"[[-156.0, -43.0], [-156.0, -42.0], [-157.0, -42.0], [-157.0, -43.0], [-156.0, -43.0]]",11.0393333435,34.4406674703,3
47546,-42.5,-153.5,"[[-153.0, -43.0], [-153.0, -42.0], [-154.0, -42.0], [-154.0, -43.0], [-153.0, -43.0]]",12.2473571641,34.4645423889,14
47558,-42.5,-141.5,"[[-141.0, -43.0], [-141.0, -42.0], [-142.0, -42.0], [-142.0, -43.0], [-141.0, -43.0]]",10.7111665408,34.3435001373,6
47563,-42.5,-136.5,"[[-136.0, -43.0], [-136.0, -42.0], [-137.0, -42.0], [-137.0, -43.0], [-136.0, -43.0]]",10.951666673,34.3059552511,6
47589,-42.5,-110.5,"[[-110.0, -43.0], [-110.0, -42.0], [-111.0, -42.0], [-111.0, -43.0], [-110.0, -43.0]]",9.7016665141,34.0811780294,3
47611,-42.5,-88.5,"[[-88.0, -43.0], [-88.0, -42.0], [-89.0, -42.0], [-89.0, -43.0], [-88.0, -43.0]]",10.2132499218,33.9164943695,4
47651,-42.5,-48.5,"[[-48.0, -43.0], [-48.0, -42.0], [-49.0, -42.0], [-49.0, -43.0], [-48.0, -43.0]]",16.5786999702,35.7976701736,20
47653,-42.5,-46.5,"[[-46.0, -43.0], [-46.0, -42.0], [-47.0, -42.0], [-47.0, -43.0], [-46.0, -43.0]]",12.5797998428,34.7970001221,5
47664,-42.5,-35.5,"[[-35.0, -43.0], [-35.0, -42.0], [-36.0, -42.0], [-36.0, -43.0], [-35.0, -43.0]]",8.1308001518,34.1290000916,5
47666,-42.5,-33.5,"[[-33.0, -43.0], [-33.0, -42.0], [-34.0, -42.0], [-34.0, -43.0], [-33.0, -43.0]]",13.0184001923,,5
47671,-42.5,-28.5,"[[-28.0, -43.0], [-28.0, -42.0], [-29.0, -42.0], [-29.0, -43.0], [-28.0, -43.0]]",10.9016000112,34.7188006083,15
47676,-42.5,-23.5,"[[-23.0, -43.0], [-23.0, -42.0], [-24.0, -42.0], [-24.0, -43.0], [-23.0, -43.0]]",10.778333505,34.8460006714,6
47677,-42.5,-22.5,"[[-22.0, -43.0], [-22.0, -42.0], [-23.0, -42.0], [-23.0, -43.0], [-22.0, -43.0]]",10.8267997742,34.8703987122,5
47686,-42.5,-13.5,"[[-13.0, -43.0], [-13.0, -42.0], [-14.0, -42.0], [-14.0, -43.0], [-13.0, -43.0]]",11.3319656109,35.0043453348,29
47687,-42.5,-12.5,"[[-12.0, -43.0], [-12.0, -42.0], [-13.0, -42.0], [-13.0, -43.0], [-12.0, -43.0]]",11.5018276346,35.0439642544,29
47688,-42.5,-11.5,"[[-11.0, -43.0], [-11.0, -42.0], [-12.0, -42.0], [-12.0, -43.0], [-11.0, -43.0]]",11.0768572603,34.937071664,28
47689,-42.5,-10.5,"[[-10.0, -43.0], [-10.0, -42.0], [-11.0, -42.0], [-11.0, -43.0], [-10.0, -43.0]]",10.5540400314,34.772359314,25
47697,-42.5,-2.5,"[[-2.0, -43.0], [-2.0, -42.0], [-3.0, -42.0], [-3.0, -43.0], [-2.0, -43.0]]",9.5975555137,34.5645186813,27
47698,-42.5,-1.5,"[[-1.0, -43.0], [-1.0, -42.0], [-2.0, -42.0], [-2.0, -43.0], [-1.0, -43.0]]",9.2948844616,34.499154311,26
47727,-42.5,27.5,"[[28.0, -43.0], [28.0, -42.0], [27.0, -42.0], [27.0, -43.0], [28.0, -43.0]]",13.6068570273,35.236856733,7
47739,-42.5,39.5,"[[40.0, -43.0], [40.0, -42.0], [39.0, -42.0], [39.0, -43.0], [40.0, -43.0]]",10.1684000015,34.5484992981,10
47742,-42.5,42.5,"[[43.0, -43.0], [43.0, -42.0], [42.0, -42.0], [42.0, -43.0], [43.0, -43.0]]",9.752428736,34.4498579843,7
47761,-42.5,61.5,"[[62.0, -43.0], [62.0, -42.0], [61.0, -42.0], [61.0, -43.0], [62.0, -43.0]]",14.348458449,35.4422430992,24
47772,-42.5,72.5,"[[73.0, -43.0], [73.0, -42.0], [72.0, -42.0], [72.0, -43.0], [73.0, -43.0]]",10.8815999985,34.7013999939,5
