timeIdx,timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax,depthIdx
140,140,2016-10-26,90,80,61,36.24267215416079,0.08099320752636363,2016-09-24,16.313704975315787,0.7897536922227478,80,90,8
141,141,2016-11-28,90,80,31,36.258741809475815,0.13408043824916455,2016-10-27,17.237451799454227,1.1835827803763124,80,90,8
142,142,2016-12-31,90,80,21,36.33423832484654,0.15646124364006198,2016-11-29,17.707285835629413,1.2211905778271726,80,90,8
143,143,2017-02-03,90,80,19,36.41900012367649,0.1131407873715568,2017-01-01,17.44842102653102,0.6921556276015696,80,90,8
144,144,2017-03-09,90,80,18,36.405722088283966,0.0855241094322771,2017-02-04,16.890722115834553,0.5643235186356846,80,90,8
145,145,2017-04-11,90,80,18,36.31388876173232,0.1550741235363597,2017-03-10,16.35766643948025,0.6439880535295868,80,90,8
146,146,2017-05-14,90,80,15,36.34153315226237,0.14961591309167815,2017-04-12,16.410200055440267,0.8972594334586266,80,90,8
147,147,2017-06-16,90,80,18,36.3640554216173,0.16522095409345322,2017-05-15,16.711555533938938,0.9213186198530898,80,90,8
148,148,2017-07-19,90,80,14,36.41785730634417,0.11257507433342476,2017-06-17,17.263500213623047,0.4996252894982506,80,90,8
149,149,2017-08-21,90,80,17,36.455588396857756,0.15528416644293852,2017-07-20,17.75347058913287,1.0373441270608086,80,90,8
150,150,2017-09-23,90,80,32,36.293499946594245,0.19920301403269816,2017-08-22,17.26440638303757,1.0863207749219828,80,90,8
151,151,2017-10-26,90,80,35,36.27834287370954,0.2068941333215972,2017-09-24,17.485514395577567,1.456110874442233,80,90,8
152,152,2017-11-28,90,80,47,36.26604250644115,0.22340584252844947,2017-10-27,17.943297873152062,1.5022020218917742,80,90,8
153,153,2017-12-31,90,80,40,36.392625141143796,0.2458680786045567,2017-11-29,18.10284993648529,1.452119705014015,80,90,8
154,154,2018-02-03,90,80,32,36.55440557003021,0.11003829735188353,2018-01-01,18.3317813873291,0.5988638172768643,80,90,8
155,155,2018-03-09,90,80,39,36.44261570465871,0.09468879344686093,2018-02-04,16.898615372486606,0.4968852949602006,80,90,8
156,156,2018-04-11,90,80,52,36.43053869100717,0.10200918554587016,2018-03-10,16.93807684458219,0.5532108954739392,80,90,8
157,157,2018-05-14,90,80,6,36.400665918986,0.24633247368370614,2018-04-12,16.864166895548507,1.2507847782152064,80,90,8
0,0,2004-02-03,100,90,3,36.30215326944987,0.10886328019777808,2004-01-01,16.55999978383382,0.5880849481711364,90,100,9
1,1,2004-03-08,100,90,4,36.32262516021729,0.06334700861587901,2004-02-04,16.523499965667725,0.4098846664914538,90,100,9
2,2,2004-04-11,100,90,5,36.36769638061524,0.1033558577859098,2004-03-09,16.580000114440914,0.5510796872689331,90,100,9
3,3,2004-05-14,100,90,9,36.40500428941515,0.11768816327974972,2004-04-12,16.575333277384438,0.6361783812170638,90,100,9
4,4,2004-06-16,100,90,9,36.35633214314779,0.15446890168515034,2004-05-15,16.39577802022298,0.7759883369578847,90,100,9
5,5,2004-07-19,100,90,7,36.416362217494424,0.16313775928896346,2004-06-17,16.853143010820663,0.8105567007415835,90,100,9
6,6,2004-08-21,100,90,10,36.3921012878418,0.14007613186151588,2004-07-20,16.855800056457518,0.7435309372740541,90,100,9
7,7,2004-09-23,100,90,9,36.344769371880425,0.14348293513459806,2004-08-22,16.714444478352867,0.8895596873556731,90,100,9
8,8,2004-10-26,100,90,8,36.36574697494507,0.1489331643088216,2004-09-24,17.008124947547913,0.9537421129452524,90,100,9
9,9,2004-11-28,100,90,11,36.30412049727006,0.16166300721094756,2004-10-27,16.817636316472832,1.4007769587993553,90,100,9
10,10,2004-12-31,100,90,8,36.38004112243652,0.22067389397502635,2004-11-29,16.998125076293945,1.3168709438992259,90,100,9
11,11,2005-02-03,100,90,8,36.43262529373169,0.22975644372995024,2005-01-01,16.74887502193451,1.2382446508320717,90,100,9
12,12,2005-03-09,100,90,9,36.34844292534722,0.16531667926303736,2005-02-04,15.894222259521484,0.9788838062878491,90,100,9
13,13,2005-04-11,100,90,8,36.25460529327393,0.14625827977614253,2005-03-10,15.314375042915346,0.8442854284080151,90,100,9
14,14,2005-05-14,100,90,10,36.241011619567864,0.18266036373840186,2005-04-12,15.098400020599366,1.0385871338073167,90,100,9
15,15,2005-06-16,100,90,12,36.267419052124026,0.17827642789463508,2005-05-15,15.477249940236412,0.9410562324100891,90,100,9
16,16,2005-07-19,100,90,9,36.25251334054129,0.16664891392849784,2005-06-17,15.45455551147461,0.898105870471995,90,100,9
17,17,2005-08-21,100,90,9,36.253318786621094,0.13938958064048335,2005-07-20,15.684333377414278,0.7353449098495705,90,100,9
18,18,2005-09-23,100,90,9,36.35601234436035,0.1850971022191548,2005-08-22,16.007666799757217,1.2734933631841578,90,100,9
19,19,2005-10-26,100,90,22,36.23741029438219,0.13237191789785305,2005-09-24,15.679727467623625,0.909702123054754,90,100,9
20,20,2005-11-28,100,90,16,36.22066116333008,0.11181534297443127,2005-10-27,15.624812424182892,0.9403569065783158,90,100,9
21,21,2005-12-31,100,90,18,36.23691622416178,0.18701534296754987,2005-11-29,15.61761114332411,1.0712562513961397,90,100,9
22,22,2006-02-03,100,90,18,36.386000016156366,0.17606500439766404,2006-01-01,16.161222087012398,1.0305806592326676,90,100,9
23,23,2006-03-09,100,90,17,36.29552975822897,0.11931861057100268,2006-02-04,15.39894115223604,0.7969011130400121,90,100,9
24,24,2006-04-11,100,90,18,36.28619995117187,0.1387401607161683,2006-03-10,15.26777776082357,0.8399901398082819,90,100,9
25,25,2006-05-14,100,90,26,36.23547477722168,0.13322802703878486,2006-04-12,15.116923112135668,0.8928588247943644,90,100,9
26,26,2006-06-16,100,90,18,36.26961792839898,0.10685633997233364,2006-05-15,15.797999911838106,0.8617841573584255,90,100,9
27,27,2006-07-19,100,90,18,36.262328677707245,0.11897137856151895,2006-06-17,15.893111175960966,0.904371134498306,90,100,9
28,28,2006-08-21,100,90,22,36.197980707341976,0.13575641262485186,2006-07-20,15.61795460094105,1.0707859573436884,90,100,9
29,29,2006-09-23,100,90,17,36.250639234270366,0.1374151164890133,2006-08-22,15.770294133354636,0.8744389874598916,90,100,9
30,30,2006-10-26,100,90,28,36.2174448285784,0.13208967016529258,2006-09-24,15.715607030051096,0.8031440548095468,90,100,9
31,31,2006-11-28,100,90,35,36.25806427001953,0.11652713756235382,2006-10-27,16.356857218061176,0.772692947883266,90,100,9
32,32,2006-12-31,100,90,28,36.34504420940693,0.1651422065813255,2006-11-29,17.104785885129655,1.1921883672916238,90,100,9
33,33,2007-02-03,100,90,40,36.43813771214978,0.17665129108350344,2007-01-01,17.679724931716922,0.9498979183464836,90,100,9
34,34,2007-03-09,100,90,30,36.38778862586389,0.15766453525291388,2007-02-04,16.963266849517822,0.9149014761893866,90,100,9
35,35,2007-04-11,100,90,28,36.36467956542969,0.16884405933495422,2007-03-10,16.653642858777726,0.9308527123402958,90,100,9
36,36,2007-05-14,100,90,25,36.33508283441717,0.16613260365551424,2007-04-12,16.424559898376465,0.9899286563111804,90,100,9
37,37,2007-06-16,100,90,33,36.34476725260416,0.14255360804416056,2007-05-15,16.54690915888006,0.9373755094689128,90,100,9
38,38,2007-07-19,100,90,34,36.45803894535188,0.12437448503961016,2007-06-17,17.388676362879135,0.9517869778025616,90,100,9
39,39,2007-08-21,100,90,34,36.50034959854618,0.12089751829847058,2007-07-20,17.911117665907916,0.8719013905318768,90,100,9
40,40,2007-09-23,100,90,31,36.477867807660786,0.13252635256571865,2007-08-22,17.8109033953759,0.9994299047907266,90,100,9
41,41,2007-10-26,100,90,38,36.440764371086566,0.1087312543969867,2007-09-24,17.736289425900107,0.8655540324725494,90,100,9
42,42,2007-11-28,100,90,47,36.424433597298545,0.1387315147572735,2007-10-27,17.668638290242946,1.1341459846397626,90,100,9
43,43,2007-12-31,100,90,40,36.45067513955606,0.195683324979864,2007-11-29,17.698199844360353,1.2619327788347765,90,100,9
44,44,2008-02-03,100,90,47,36.542192858318955,0.09870387376263716,2008-01-01,17.900276549319006,0.6393248539308134,90,100,9
45,45,2008-03-08,100,90,41,36.5406982421875,0.09350401237972578,2008-02-04,17.573585370691813,0.5174183063635672,90,100,9
46,46,2008-04-11,100,90,32,36.52343845367432,0.12030904645681573,2008-03-09,17.375031411647793,0.5945687433152184,90,100,9
47,47,2008-05-14,100,90,35,36.51487045288086,0.12576631909257374,2008-04-12,17.3734285899571,0.6553530086967662,90,100,9
48,48,2008-06-16,100,90,31,36.4869864679152,0.1674530972009004,2008-05-15,17.285612906179118,0.8693561240017494,90,100,9
49,49,2008-07-19,100,90,29,36.48999799531081,0.17699716428060105,2008-06-17,17.36758616874958,0.9272244211399134,90,100,9
50,50,2008-08-21,100,90,31,36.482155953684156,0.1754692402882586,2008-07-20,17.438290288371423,0.9554610070607794,90,100,9
51,51,2008-09-23,100,90,33,36.48265225959547,0.1391221783371928,2008-08-22,17.717666510379676,0.7989476205580158,90,100,9
52,52,2008-10-26,100,90,22,36.44947589527477,0.13294557518863745,2008-09-24,17.609090891751375,0.7746797043236752,90,100,9
53,53,2008-11-28,100,90,17,36.51265469719382,0.18260381564339195,2008-10-27,18.102000180412738,1.0951585758481688,90,100,9
54,54,2008-12-31,100,90,18,36.61398527357313,0.11058940588428716,2008-11-29,17.967389000786678,0.7576682466045229,90,100,9
55,55,2009-02-03,100,90,26,36.58640274634728,0.10664657591278368,2009-01-01,17.580922933725216,0.7560363628771192,90,100,9
56,56,2009-03-09,100,90,30,36.48374188741048,0.12646977310122698,2009-02-04,16.704500071207686,0.6969078062697805,90,100,9
57,57,2009-04-11,100,90,28,36.446064540318076,0.11204191981908454,2009-03-10,16.472464357103622,0.6420539874640451,90,100,9
58,58,2009-05-14,100,90,24,36.422037601470954,0.12526070646749002,2009-04-12,16.431833346684773,0.7145611189257239,90,100,9
59,59,2009-06-16,100,90,24,36.45361502965292,0.13853351913397755,2009-05-15,16.618541677792866,0.7926612994963157,90,100,9
60,60,2009-07-19,100,90,24,36.37973101933797,0.2022374293453064,2009-06-17,16.29325004418691,1.1517154254939577,90,100,9
61,61,2009-08-21,100,90,28,36.29192842755999,0.18530801993078694,2009-07-20,15.886428560529435,1.0913522627096872,90,100,9
62,62,2009-09-23,100,90,26,36.36936114384578,0.16224231417702745,2009-08-22,16.513192396897534,1.0073800083873756,90,100,9
63,63,2009-10-26,100,90,24,36.35947291056315,0.16813729054875487,2009-09-24,16.509958545366928,1.0003255655127696,90,100,9
64,64,2009-11-28,100,90,29,36.31208945964946,0.18962145021392499,2009-10-27,16.406535625457767,1.1109836969852636,90,100,9
65,65,2009-12-31,100,90,26,36.29490749652569,0.1668954706057731,2009-11-29,16.760577018444355,1.2684417029365,90,100,9
66,66,2010-02-03,100,90,29,36.392696906780365,0.1954541085189664,2010-01-01,17.21117223542312,1.2647933861661351,90,100,9
67,67,2010-03-09,100,90,24,36.42112051922342,0.15376610212393316,2010-02-04,17.117541829744976,0.846807415239284,90,100,9
68,68,2010-04-11,100,90,24,36.341448783874505,0.15462364889440705,2010-03-10,16.44724984963735,0.8293081883843209,90,100,9
69,69,2010-05-14,100,90,27,36.3424432542589,0.16093333372639898,2010-04-12,16.485555472197355,0.954108590558442,90,100,9
70,70,2010-06-16,100,90,30,36.363475036621104,0.14206878429497138,2010-05-15,16.688800017038982,0.7924475015974838,90,100,9
71,71,2010-07-19,100,90,25,36.311643524169924,0.13452595368959858,2010-06-17,16.500359954833986,0.8478712561842385,90,100,9
72,72,2010-08-21,100,90,30,36.2810484568278,0.14281005717282574,2010-07-20,16.458833281199137,0.9824025066194784,90,100,9
73,73,2010-09-23,100,90,29,36.227017238222324,0.1228851307868282,2010-08-22,16.296689691214727,0.8464031332113526,90,100,9
74,74,2010-10-26,100,90,25,36.27240432739258,0.14321155380119488,2010-09-24,16.568239974975587,0.9411922453880659,90,100,9
75,75,2010-11-28,100,90,24,36.292929013570145,0.1495117740199834,2010-10-27,16.89004158973694,0.8342194339285451,90,100,9
76,76,2010-12-31,100,90,21,36.36087381272089,0.11546692946910113,2010-11-29,17.186857041858488,0.8408151555345178,90,100,9
77,77,2011-02-03,100,90,22,36.35943464799361,0.1753631484350143,2011-01-01,16.99368177760731,1.11592780185383,90,100,9
78,78,2011-03-09,100,90,21,36.39303788684664,0.1398993049175726,2011-02-04,16.706618944803875,0.8081557546008653,90,100,9
79,79,2011-04-11,100,90,20,36.35431480407715,0.13486412157871527,2011-03-10,16.269449949264526,0.8246957461252019,90,100,9
80,80,2011-05-14,100,90,17,36.300019432516656,0.13314217277000945,2011-04-12,15.949352993684654,0.8045852902165054,90,100,9
81,81,2011-06-16,100,90,21,36.31238374255953,0.13261751442108308,2011-05-15,16.146666572207494,0.848043241510487,90,100,9
82,82,2011-07-19,100,90,24,36.28308712352406,0.142682750631696,2011-06-17,16.09054164091746,0.9052613403675128,90,100,9
83,83,2011-08-21,100,90,25,36.32105621337891,0.1314925033248667,2011-07-20,16.478239974975587,0.870532354388684,90,100,9
84,84,2011-09-23,100,90,13,36.39819130530724,0.14428433872931834,2011-08-22,17.17038448040302,0.7383750015223519,90,100,9
85,85,2011-10-26,100,90,15,36.34460525512695,0.13763526391282047,2011-09-24,17.007133165995278,0.8521462835265952,90,100,9
86,86,2011-11-28,100,90,18,36.33940505981445,0.1166432066488192,2011-10-27,16.858388953738743,0.6897087724544101,90,100,9
87,87,2011-12-31,100,90,18,36.46736102634006,0.18122959805945835,2011-11-29,17.769222365485295,1.1146131399596129,90,100,9
88,88,2012-02-03,100,90,15,36.57746505737305,0.18800425568874254,2012-01-01,17.74926694234212,1.0431018563659151,90,100,9
89,89,2012-03-08,100,90,13,36.48712099515475,0.06977438758239836,2012-02-04,16.60715359907884,0.42766826826669546,90,100,9
90,90,2012-04-11,100,90,19,36.47101392244038,0.10206779795841946,2012-03-09,16.512736922816227,0.5579726165695356,90,100,9
91,91,2012-05-14,100,90,17,36.44150992000805,0.09859275955537096,2012-04-12,16.492058810065775,0.631106791077407,90,100,9
92,92,2012-06-16,100,90,30,36.38185119628906,0.1056476143028059,2012-05-15,16.21409991582235,0.5939867834243119,90,100,9
93,93,2012-07-19,100,90,28,36.36924893515451,0.099062743944244,2012-06-17,16.193499939782278,0.6589987512383517,90,100,9
94,94,2012-08-21,100,90,37,36.348794060784414,0.10330277276909257,2012-07-20,16.20556777232402,0.6667192294744163,90,100,9
95,95,2012-09-23,100,90,40,36.393833732604975,0.0978565315914289,2012-08-22,16.624699974060054,0.8330258790902759,90,100,9
96,96,2012-10-26,100,90,65,36.353273808956146,0.11147799635042427,2012-09-24,16.530615366422214,0.8825160756184594,90,100,9
97,97,2012-11-28,100,90,62,36.3583790563768,0.07027426948966113,2012-10-27,16.667435584529752,0.6482236094846177,90,100,9
98,98,2012-12-31,100,90,64,36.397214829921715,0.1023283712556798,2012-11-29,17.161921814084053,0.8926502430857528,90,100,9
99,99,2013-02-03,100,90,45,36.50001118977865,0.1325382710184934,2013-01-01,17.480822075737848,0.8067293225718463,90,100,9
100,100,2013-03-09,100,90,51,36.43633158066694,0.11913744154495146,2013-02-04,16.64641174615598,0.711415573930585,90,100,9
101,101,2013-04-11,100,90,53,36.371223665633295,0.12513404671099226,2013-03-10,16.161565924590487,0.7904019015372978,90,100,9
102,102,2013-05-14,100,90,53,36.30458500700177,0.14038531623665562,2013-04-12,16.083282992524918,0.8843010874605636,90,100,9
103,103,2013-06-16,100,90,53,36.33458097925726,0.13393084649177814,2013-05-15,16.48122629129662,0.9990967620223178,90,100,9
104,104,2013-07-19,100,90,54,36.32731925116645,0.1203593990776442,2013-06-17,16.617536968655056,0.9063664726918694,90,100,9
105,105,2013-08-21,100,90,50,36.278410720825185,0.10748806752698717,2013-07-20,16.72126003265381,0.7393787049062808,90,100,9
106,106,2013-09-23,100,90,49,36.30350190766004,0.13927061068823268,2013-08-22,17.044265260501785,0.8185071652522222,90,100,9
107,107,2013-10-26,100,90,52,36.31735148796668,0.12667296854435506,2013-09-24,17.009461366213287,0.8525675860156241,90,100,9
108,108,2013-11-28,100,90,60,36.35660928090413,0.13802910613381747,2013-10-27,17.315300067265827,1.0369934962128529,90,100,9
109,109,2013-12-31,100,90,64,36.49114334583283,0.20787344346417955,2013-11-29,18.097046881914142,1.2399269767099363,90,100,9
110,110,2014-02-03,100,90,60,36.52631587982178,0.1416353922593993,2014-01-01,17.649016618728638,0.9306544106526402,90,100,9
111,111,2014-03-09,100,90,73,36.711016772544546,0.6815102295210429,2014-02-04,16.294547890963617,1.3449256317207146,90,100,9
112,112,2014-04-11,100,90,52,36.38938155541053,0.16705637261541129,2014-03-10,16.356730736218967,0.9583484514590208,90,100,9
113,113,2014-05-14,100,90,58,36.36630209561052,0.13097131524132835,2014-04-12,16.288568891327955,0.7715310979834151,90,100,9
114,114,2014-06-16,100,90,60,36.31479028065999,0.16522896262059505,2014-05-15,16.123616711298624,0.970803957525796,90,100,9
115,115,2014-07-19,100,90,50,36.29257522583008,0.1552169086899907,2014-06-17,16.209799995422358,0.9167453318327732,90,100,9
116,116,2014-08-21,100,90,63,36.23407406277127,0.2006311606576517,2014-07-20,16.101761817932132,1.1490484696629757,90,100,9
117,117,2014-09-23,100,90,83,36.197383237172325,0.17253539812149485,2014-08-22,15.979771039572109,1.0564172283177198,90,100,9
118,118,2014-10-26,100,90,80,36.26895914077759,0.14073358162584462,2014-09-24,16.690225005149838,0.8059101075351858,90,100,9
119,119,2014-11-28,100,90,87,36.265391733454564,0.1488844684108213,2014-10-27,16.687999955539045,0.959566212924996,90,100,9
120,120,2014-12-31,100,90,99,36.30429358434196,0.1565609315739781,2014-11-29,16.98214137915409,0.9905034257802966,90,100,9
121,121,2015-02-03,100,90,59,36.37270594451387,0.1907441513469006,2015-01-01,16.824610176732982,0.7220414804753846,90,100,9
122,122,2015-03-09,100,90,55,36.26886763139205,0.2007000337571996,2015-02-04,15.947945525429466,0.6132686345560802,90,100,9
123,123,2015-04-11,100,90,35,36.322484261648995,0.1462682210319456,2015-03-10,15.782371548243933,0.8117346344196738,90,100,9
124,124,2015-05-14,100,90,43,36.35222466047421,0.136020344036233,2015-04-12,16.05360472479532,0.7103927668960175,90,100,9
125,125,2015-06-16,100,90,42,36.30623817443848,0.1882566188933893,2015-05-15,15.858523686726887,1.0422659760571356,90,100,9
126,126,2015-07-19,100,90,37,36.32892000353014,0.17896389141392055,2015-06-17,16.203999880197888,0.9640947302707202,90,100,9
127,127,2015-08-21,100,90,82,36.38979255862353,0.1876042225545888,2015-07-20,16.718353643649962,1.0855604034614914,90,100,9
128,128,2015-09-23,100,90,53,36.274170137801256,0.1902252768759034,2015-08-22,16.172660377790347,1.2476300994305505,90,100,9
129,129,2015-10-26,100,90,53,36.30641519798423,0.09254855406171618,2015-09-24,16.578528260285,0.6143365575912137,90,100,9
130,130,2015-11-28,100,90,53,36.29460381561855,0.09506450973818192,2015-10-27,16.359999998560493,0.6587962550843697,90,100,9
131,131,2015-12-31,100,90,52,36.2511341388409,0.10549296947206137,2015-11-29,16.338730738713192,0.8100016400306933,90,100,9
132,132,2016-02-03,100,90,47,36.26763810502722,0.10828984500284576,2016-01-01,16.554914981760877,0.8571520656831415,90,100,9
133,133,2016-03-08,100,90,55,36.36047273115678,0.16312449212789126,2016-02-04,16.71394542347301,1.033928579073515,90,100,9
